[('2', '-8')] => [('3', '-10')] : 0.46
[('5', '-19')] => [('5', '-18')] : 0.6
[('2', '-16')] => [('4', '-16')] : 0.34
[('3', '-13')] => [('4', '-14')] : 0.43
[('3', '-10')] => [('2', '-8')] : 0.39
[('3', '-7')] => [('3', '-9')] : 0.55
[('8', '-12')] => [('8', '-13')] : 0.47
[('2', '-5')] => [('2', '-8')] : 0.35
[('8', '-7')] => [('8', '-8')] : 0.52
[('3', '-4')] => [('3', '-6')] : 0.48
[('2', '-4')] => [('2', '-6')] : 0.67
[('4', '-14')] => [('3', '-13')] : 0.37
[('6', '-12')] => [('6', '-13')] : 0.48
[('2', '-11')] => [('3', '-12')] : 0.45
[('4', '-10')] => [('3', '-7')] : 0.34
[('2', '-12')] => [('2', '-14')] : 0.35
[('3', '-11')] => [('3', '-9')] : 0.35
[('4', '-15')] => [('5', '-15')] : 0.52
[('4', '-13')] => [('2', '-9')] : 0.27
[('3', '-8')] => [('2', '-7')] : 0.43
[('9', '-12')] => [('5', '-15')] : 0.48
[('3', '-9')] => [('3', '-7')] : 0.41
[('3', '-9')] => [('3', '-8')] : 0.57
[('4', '-11')] => [('2', '-8')] : 0.26
[('2', '-10')] => [('3', '-11')] : 0.5
[('2', '-5')] => [('3', '-11')] : 0.37
[('8', '-7')] => [('9', '-6')] : 0.39
[('9', '-10')] => [('5', '-13')] : 0.38
[('4', '-10')] => [('3', '-8')] : 0.5
[('8', '-8')] => [('9', '-6')] : 0.34
[('6', '-16')] => [('6', '-15')] : 0.54
[('6', '-15')] => [('6', '-14')] : 0.4
[('7', '-9')] => [('8', '-7')] : 0.29
[('8', '-8')] => [('7', '-12')] : 0.39
[('4', '-10')] => [('3', '-10')] : 0.46
[('7', '-5')] => [('7', '-6')] : 0.68
[('3', '-16')] => [('3', '-15')] : 0.32
[('7', '-10')] => [('5', '-12')] : 0.27
[('5', '-11')] => [('6', '-11')] : 0.59
[('5', '-10')] => [('5', '-11')] : 0.59
[('3', '-10')] => [('4', '-13')] : 0.27
[('5', '-17')] => [('5', '-18')] : 0.41
[('7', '-10')] => [('7', '-9')] : 0.52
[('5', '-12')] => [('4', '-12')] : 0.35
[('3', '-17')] => [('3', '-16')] : 0.64
[('3', '-9')] => [('2', '-5')] : 0.34
[('3', '-12')] => [('2', '-11')] : 0.35
[('8', '-10')] => [('5', '-12')] : 0.28
[('7', '-11')] => [('6', '-11')] : 0.35
[('9', '-10')] => [('9', '-11')] : 0.49
[('2', '-10')] => [('2', '-7')] : 0.27
[('7', '-13')] => [('8', '-10')] : 0.26
[('8', '-9')] => [('9', '-7')] : 0.33
[('4', '-19')] => [('3', '-18')] : 0.3
[('7', '-13')] => [('7', '-12')] : 0.55
[('4', '-12')] => [('3', '-10')] : 0.56
[('7', '-12')] => [('8', '-11')] : 0.45
