[('7', '-14')] => [('8', '-12')] : 0.39
[('2', '-8')] => [('2', '-9')] : 0.74
[('7', '-14')] => [('6', '-14')] : 0.46
[('6', '-14')] => [('7', '-13')] : 0.57
[('3', '-13')] => [('3', '-14')] : 0.53
[('2', '-8')] => [('3', '-9')] : 0.4
[('5', '-11')] => [('6', '-11')] : 0.6
[('2', '-7')] => [('2', '-8')] : 0.71
[('2', '-6')] => [('2', '-4')] : 0.47
[('5', '-17')] => [('5', '-18')] : 0.41
[('7', '-10')] => [('7', '-9')] : 0.53
[('5', '-13')] => [('6', '-13')] : 0.46
[('3', '-17')] => [('3', '-16')] : 0.63
[('6', '-15')] => [('5', '-15')] : 0.55
[('3', '-12')] => [('2', '-10')] : 0.56
[('7', '-14')] => [('5', '-15')] : 0.39
[('7', '-10')] => [('7', '-11')] : 0.54
[('7', '-12')] => [('6', '-14')] : 0.4
[('5', '-14')] => [('6', '-14')] : 0.48
[('6', '-15')] => [('7', '-15')] : 0.32
[('7', '-11')] => [('7', '-12')] : 0.64
[('5', '-17')] => [('6', '-17')] : 0.43
[('7', '-13')] => [('7', '-12')] : 0.55
[('2', '-6')] => [('2', '-7')] : 0.69
[('4', '-12')] => [('3', '-10')] : 0.55
[('7', '-12')] => [('8', '-11')] : 0.46
[('7', '-13')] => [('6', '-14')] : 0.57
[('5', '-18')] => [('5', '-17')] : 0.51
[('7', '-11')] => [('7', '-13')] : 0.4
[('2', '-7')] => [('3', '-9')] : 0.47
[('6', '-11')] => [('6', '-12')] : 0.42
[('3', '-10'), ('4', '-12')] => [('3', '-11')] : 0.8
[('3', '-10')] => [('4', '-12'), ('3', '-11')] : 0.32
[('3', '-9'), ('3', '-11')] => [('3', '-10')] : 0.99
[('3', '-9')] => [('3', '-11'), ('3', '-10')] : 0.41
[('2', '-11'), ('2', '-10')] => [('2', '-9')] : 0.65
[('2', '-11')] => [('2', '-10'), ('2', '-9')] : 0.56
[('7', '-13'), ('7', '-12')] => [('7', '-11')] : 0.53
[('7', '-13')] => [('7', '-12'), ('7', '-11')] : 0.29
[('7', '-14'), ('5', '-15')] => [('6', '-15')] : 0.98
[('7', '-14')] => [('5', '-15'), ('6', '-15')] : 0.38
[('7', '-12'), ('7', '-13')] => [('6', '-14')] : 0.54
[('7', '-12')] => [('7', '-13'), ('6', '-14')] : 0.33
[('3', '-11'), ('2', '-9')] => [('3', '-10')] : 0.74
[('3', '-11')] => [('2', '-9'), ('3', '-10')] : 0.34
[('2', '-10'), ('2', '-8')] => [('2', '-9')] : 1.0
[('2', '-10')] => [('2', '-8'), ('2', '-9')] : 0.43
[('2', '-6'), ('2', '-5')] => [('2', '-7')] : 0.63
[('2', '-6')] => [('2', '-5'), ('2', '-7')] : 0.44
[('2', '-10'), ('2', '-11')] => [('2', '-9')] : 0.65
[('2', '-10')] => [('2', '-11'), ('2', '-9')] : 0.43
[('2', '-7'), ('2', '-6')] => [('2', '-5')] : 0.64
[('2', '-7')] => [('2', '-6'), ('2', '-5')] : 0.43
[('7', '-11'), ('7', '-13')] => [('7', '-12')] : 1.0
[('7', '-11')] => [('7', '-13'), ('7', '-12')] : 0.4
[('7', '-12'), ('6', '-13')] => [('7', '-13')] : 0.6
[('7', '-12')] => [('6', '-13'), ('7', '-13')] : 0.33
[('3', '-11'), ('3', '-9')] => [('3', '-10')] : 0.99
[('3', '-11')] => [('3', '-9'), ('3', '-10')] : 0.35
[('3', '-7'), ('3', '-9')] => [('3', '-8')] : 1.0
[('3', '-7')] => [('3', '-9'), ('3', '-8')] : 0.55
[('3', '-10'), ('3', '-11')] => [('3', '-12')] : 0.6
[('3', '-10')] => [('3', '-11'), ('3', '-12')] : 0.43
[('3', '-10'), ('3', '-9')] => [('3', '-11')] : 0.6
[('3', '-10')] => [('3', '-9'), ('3', '-11')] : 0.35
[('3', '-9'), ('3', '-8')] => [('3', '-10')] : 0.67
[('3', '-9')] => [('3', '-8'), ('3', '-10')] : 0.38
[('3', '-13'), ('3', '-11')] => [('3', '-12')] : 1.0
[('3', '-13')] => [('3', '-11'), ('3', '-12')] : 0.53
[('7', '-12'), ('7', '-11')] => [('7', '-13')] : 0.63
[('7', '-12')] => [('7', '-11'), ('7', '-13')] : 0.32
[('6', '-13'), ('7', '-13')] => [('6', '-14')] : 0.65
[('6', '-13')] => [('7', '-13'), ('6', '-14')] : 0.34
[('3', '-9'), ('3', '-10')] => [('3', '-11')] : 0.6
[('3', '-9')] => [('3', '-10'), ('3', '-11')] : 0.41
[('7', '-13'), ('7', '-11')] => [('7', '-12')] : 1.0
[('7', '-13')] => [('7', '-11'), ('7', '-12')] : 0.29
[('6', '-13'), ('7', '-12')] => [('7', '-13')] : 0.6
[('6', '-13')] => [('7', '-12'), ('7', '-13')] : 0.35
[('3', '-10'), ('3', '-8')] => [('3', '-9')] : 0.98
[('3', '-10')] => [('3', '-8'), ('3', '-9')] : 0.32
[('2', '-6'), ('2', '-7')] => [('2', '-5')] : 0.64
[('2', '-6')] => [('2', '-7'), ('2', '-5')] : 0.44
